,Airlines,Travel_date,From,To,Departuretime,Arrivaltime,Stops,Price
12,SpiceJet,01/03/2022,NewDelhi,Goa,22:30,07:10,1stopviaBengaluru,"7424"
13,SpiceJet,01/03/2022,NewDelhi,Goa,19:40,07:10,1stopviaBengaluru,"7424"
14,IndiGo,01/03/2022,NewDelhi,Goa,00:05,02:30,Nonstop,"7425"
15,IndiGo,01/03/2022,NewDelhi,Goa,18:55,21:30,Nonstop,"7425"
16,GoFirst,01/03/2022,NewDelhi,Goa,20:35,23:10,Nonstop,"7425"
17,IndiGo,01/03/2022,NewDelhi,Goa,21:45,00:20,Nonstop,"7425"
18,AirIndia,01/03/2022,NewDelhi,Goa,22:00,00:35,Nonstop,"7425"
19,IndiGo,01/03/2022,NewDelhi,Goa,07:15,12:35,1stopviaMumbai,"7425"
20,IndiGo,01/03/2022,NewDelhi,Goa,07:15,12:35,1stopviaMumbai,"7425"
21,IndiGo,01/03/2022,NewDelhi,Goa,06:30,12:35,1stopviaMumbai,"7425"
22,IndiGo,01/03/2022,NewDelhi,Goa,07:55,13:55,1stopviaHyderabad,"7425"
23,IndiGo,01/03/2022,NewDelhi,Goa,06:45,13:55,1stopviaHyderabad,"7425"
24,IndiGo,01/03/2022,NewDelhi,Goa,08:20,14:05,1stopviaBengaluru,"7425"
25,IndiGo,01/03/2022,NewDelhi,Goa,07:20,14:05,1stopviaBengaluru,"7425"
26,IndiGo,01/03/2022,NewDelhi,Goa,09:15,14:55,1stopviaBengaluru,"7425"
27,IndiGo,01/03/2022,NewDelhi,Goa,11:00,17:25,1stopviaHyderabad,"7425"
28,IndiGo,01/03/2022,NewDelhi,Goa,12:00,18:00,1stopviaMumbai,"7425"
29,IndiGo,01/03/2022,NewDelhi,Goa,10:45,18:00,1stopviaMumbai,"7425"
30,IndiGo,01/03/2022,NewDelhi,Goa,12:45,19:40,1stopviaChennai,"7425"
31,IndiGo,01/03/2022,NewDelhi,Goa,17:15,23:00,1stopviaMumbai,"7425"
32,IndiGo,01/03/2022,NewDelhi,Goa,16:00,23:00,1stopviaMumbai,"7425"
33,IndiGo,01/03/2022,NewDelhi,Goa,18:40,00:55,1stopviaMumbai,"7425"
34,IndiGo,01/03/2022,NewDelhi,Goa,21:40,03:00,1stopviaNagpur,"7425"
35,IndiGo,01/03/2022,NewDelhi,Goa,23:35,06:25,1stopviaMumbai,"7425"
36,AirAsia,01/03/2022,NewDelhi,Goa,20:00,22:35,Nonstop,"7426"
37,Vistara,01/03/2022,NewDelhi,Goa,18:40,21:20,Nonstop,"7530"
38,IndiGo,01/03/2022,NewDelhi,Goa,15:50,18:20,Nonstop,"7635"
39,SpiceJet,01/03/2022,NewDelhi,Goa,16:20,19:00,Nonstop,"7740"
40,IndiGo,01/03/2022,NewDelhi,Goa,09:30,15:15,1stopviaMumbai,"8071"
41,IndiGo,01/03/2022,NewDelhi,Goa,09:30,15:15,1stopviaMumbai,"8071"
42,IndiGo,01/03/2022,NewDelhi,Goa,08:45,15:15,1stopviaMumbai,"8071"
43,IndiGo,01/03/2022,NewDelhi,Goa,21:50,02:55,1stopviaJaipur,"8717"
44,AirAsia,01/03/2022,NewDelhi,Goa,12:40,15:25,Nonstop,"9733"
45,AirIndia,01/03/2022,NewDelhi,Goa,18:00,22:25,1stopviaMumbai,"9840"
46,SpiceJet,01/03/2022,NewDelhi,Goa,12:00,14:25,Nonstop,"10260"
47,IndiGo,01/03/2022,NewDelhi,Goa,11:05,13:35,Nonstop,"10899"
48,IndiGo,01/03/2022,NewDelhi,Goa,12:15,14:50,Nonstop,"10899"
49,AirAsia,01/03/2022,NewDelhi,Goa,05:20,07:50,Nonstop,"11599"
50,IndiGo,01/03/2022,NewDelhi,Goa,09:55,12:30,Nonstop,"11599"
51,GoFirst,01/03/2022,NewDelhi,Goa,10:50,13:30,Nonstop,"12254"
52,AirAsia,01/03/2022,NewDelhi,Goa,12:20,14:55,Nonstop,"12399"
53,Vistara,01/03/2022,NewDelhi,Goa,11:10,13:50,Nonstop,"14880"
54,AirIndia,01/03/2022,NewDelhi,Goa,10:55,13:25,Nonstop,"18030"
0,AirAsia,16/03/2022,NewDelhi,Goa,08:00,22:00,1stopviaBengaluru,"5249"
1,AirAsia,16/03/2022,NewDelhi,Goa,08:00,22:00,1stopviaBengaluru,"5249"
2,SpiceJet,16/03/2022,NewDelhi,Goa,09:30,18:40,1stopviaPune,"6341"
3,AirIndia,16/03/2022,NewDelhi,Goa,09:45,17:00,"2stopviaHyderabad,Mysore","6533"
4,IndiGo,16/03/2022,NewDelhi,Goa,17:25,01:35,1stopviaPune,"6560"
5,AirAsia,16/03/2022,NewDelhi,Goa,16:05,22:00,1stopviaBengaluru,"6586"
6,Vistara,16/03/2022,NewDelhi,Goa,09:05,14:05,1stopviaBengaluru,"6746"
7,Vistara,16/03/2022,NewDelhi,Goa,08:05,14:05,1stopviaBengaluru,"6746"
8,Vistara,16/03/2022,NewDelhi,Goa,05:55,14:05,1stopviaBengaluru,"6746"
9,AirIndia,16/03/2022,NewDelhi,Goa,08:10,17:00,"2stopviaHyderabad,Mysore","6953"
10,AirAsia,16/03/2022,NewDelhi,Goa,09:35,22:00,1stopviaBengaluru,"7006"
11,"AirIndia,GoFirst",16/03/2022,NewDelhi,Goa,10:40,17:45,1stopviaMumbai,"7422"
12,"AirIndia,GoFirst",16/03/2022,NewDelhi,Goa,18:00,23:25,1stopviaMumbai,"7422"
13,IndiGo,16/03/2022,NewDelhi,Goa,21:40,03:00,1stopviaNagpur,"7425"
14,GoFirst,16/03/2022,NewDelhi,Goa,10:30,17:45,1stopviaMumbai,"7434"
15,"IndiGo,GoFirst",16/03/2022,NewDelhi,Goa,12:00,17:45,1stopviaMumbai,"7948"
16,"IndiGo,GoFirst",16/03/2022,NewDelhi,Goa,17:15,23:25,1stopviaMumbai,"7948"
17,"IndiGo,GoFirst",16/03/2022,NewDelhi,Goa,16:00,23:25,1stopviaMumbai,"7948"
18,IndiGo,16/03/2022,NewDelhi,Goa,12:45,19:40,1stopviaChennai,"8071"
19,IndiGo,16/03/2022,NewDelhi,Goa,17:15,23:00,1stopviaMumbai,"8071"
20,IndiGo,16/03/2022,NewDelhi,Goa,16:00,23:00,1stopviaMumbai,"8071"
21,IndiGo,16/03/2022,NewDelhi,Goa,23:35,06:25,1stopviaMumbai,"8071"
22,AirAsia,16/03/2022,NewDelhi,Goa,20:00,22:35,Nonstop,"8263"
23,"Vistara,GoFirst",16/03/2022,NewDelhi,Goa,11:40,17:45,1stopviaMumbai,"8698"
24,"Vistara,GoFirst",16/03/2022,NewDelhi,Goa,11:40,17:45,1stopviaMumbai,"8698"
25,IndiGo,16/03/2022,NewDelhi,Goa,12:30,18:25,1stopviaBengaluru,"8717"
26,IndiGo,16/03/2022,NewDelhi,Goa,15:30,21:15,1stopviaBengaluru,"8717"
27,IndiGo,16/03/2022,NewDelhi,Goa,18:40,00:55,1stopviaMumbai,"8717"
28,"Vistara,GoFirst",16/03/2022,NewDelhi,Goa,17:45,23:25,1stopviaMumbai,"9098"
29,IndiGo,16/03/2022,NewDelhi,Goa,08:20,14:05,1stopviaBengaluru,"9362"
30,SpiceJet,16/03/2022,NewDelhi,Goa,07:20,12:50,1stopviaMumbai,"9476"
31,SpiceJet,16/03/2022,NewDelhi,Goa,19:45,01:00,1stopviaMumbai,"9476"
32,IndiGo,16/03/2022,NewDelhi,Goa,00:05,02:30,Nonstop,"9525"
33,IndiGo,16/03/2022,NewDelhi,Goa,21:45,00:20,Nonstop,"9735"
34,GoFirst,16/03/2022,NewDelhi,Goa,08:00,12:45,1stopviaMumbai,"10110"
35,IndiGo,16/03/2022,NewDelhi,Goa,18:55,21:30,Nonstop,"10250"
36,SpiceJet,16/03/2022,NewDelhi,Goa,19:30,22:00,Nonstop,"11231"
37,AirAsia,16/03/2022,NewDelhi,Goa,12:20,14:55,Nonstop,"11981"
38,IndiGo,16/03/2022,NewDelhi,Goa,15:50,18:20,Nonstop,"12250"
39,SpiceJet,16/03/2022,NewDelhi,Goa,16:20,19:00,Nonstop,"12281"
40,SpiceJet,16/03/2022,NewDelhi,Goa,20:10,22:30,Nonstop,"12281"
41,AirAsia,16/03/2022,NewDelhi,Goa,05:20,07:50,Nonstop,"13303"
42,IndiGo,16/03/2022,NewDelhi,Goa,11:05,13:35,Nonstop,"14250"
43,Vistara,16/03/2022,NewDelhi,Goa,11:10,13:50,Nonstop,"14880"
44,AirIndia,16/03/2022,NewDelhi,Goa,22:00,00:35,Nonstop,"14880"
45,GoFirst,16/03/2022,NewDelhi,Goa,10:50,13:30,Nonstop,"15381"
46,GoFirst,16/03/2022,NewDelhi,Goa,20:35,23:10,Nonstop,"15381"
47,AirAsia,16/03/2022,NewDelhi,Goa,12:40,15:25,Nonstop,"16033"
48,IndiGo,16/03/2022,NewDelhi,Goa,09:55,12:30,Nonstop,"16035"
49,IndiGo,16/03/2022,NewDelhi,Goa,12:15,14:50,Nonstop,"16035"
50,SpiceJet,16/03/2022,NewDelhi,Goa,12:00,14:25,Nonstop,"16350"
51,AirIndia,16/03/2022,NewDelhi,Goa,10:55,13:25,Nonstop,"16455"
52,Vistara,16/03/2022,NewDelhi,Goa,18:40,21:20,Nonstop,"16770"
0,AirAsia,31/03/2022,NewDelhi,Goa,09:35,19:35,"2stopviaBengaluru,Hyderabad","3893"
1,AirAsia,31/03/2022,NewDelhi,Goa,09:35,19:35,"2stopviaBengaluru,Hyderabad","3893"
2,AirAsia,31/03/2022,NewDelhi,Goa,08:00,19:35,"2stopviaBengaluru,Hyderabad","3893"
3,AirAsia,31/03/2022,NewDelhi,Goa,20:00,00:35,1stopviaMumbai,"3893"
4,AirAsia,31/03/2022,NewDelhi,Goa,21:25,07:00,1stopviaBengaluru,"3893"
5,AirIndia,31/03/2022,NewDelhi,Goa,22:00,00:40,Nonstop,"4013"
6,IndiGo,31/03/2022,NewDelhi,Goa,05:30,14:20,1stopviaIndore,"4013"
7,IndiGo,31/03/2022,NewDelhi,Goa,05:30,14:20,1stopviaIndore,"4013"
8,IndiGo,31/03/2022,NewDelhi,Goa,15:30,21:15,1stopviaBengaluru,"4013"
9,IndiGo,31/03/2022,NewDelhi,Goa,17:40,23:40,1stopviaHyderabad,"4013"
10,IndiGo,31/03/2022,NewDelhi,Goa,17:25,01:35,1stopviaAmritsar,"4013"
11,IndiGo,31/03/2022,NewDelhi,Goa,19:30,01:55,1stopviaBengaluru,"4013"
12,IndiGo,31/03/2022,NewDelhi,Goa,18:20,01:55,1stopviaBengaluru,"4013"
13,IndiGo,31/03/2022,NewDelhi,Goa,10:45,18:15,1stopviaMumbai,"4084"
14,AirIndia,31/03/2022,NewDelhi,Goa,14:30,22:20,"2stopviaIndore,Mumbai","4303"
15,IndiGo,31/03/2022,NewDelhi,Goa,01:15,06:25,1stopviaMumbai,"4350"
16,IndiGo,31/03/2022,NewDelhi,Goa,10:45,15:25,1stopviaMumbai,"4350"
17,IndiGo,31/03/2022,NewDelhi,Goa,12:10,14:50,Nonstop,"4500"
18,AirAsia,31/03/2022,NewDelhi,Goa,12:10,14:55,Nonstop,"4500"
19,AirAsia,31/03/2022,NewDelhi,Goa,12:40,15:25,Nonstop,"4500"
20,IndiGo,31/03/2022,NewDelhi,Goa,16:35,19:10,Nonstop,"4500"
21,Vistara,31/03/2022,NewDelhi,Goa,18:40,21:20,Nonstop,"4500"
22,IndiGo,31/03/2022,NewDelhi,Goa,18:55,21:30,Nonstop,"4500"
23,AirAsia,31/03/2022,NewDelhi,Goa,20:00,22:35,Nonstop,"4500"
24,GoFirst,31/03/2022,NewDelhi,Goa,20:15,23:05,Nonstop,"4500"
25,IndiGo,31/03/2022,NewDelhi,Goa,21:50,00:20,Nonstop,"4500"
26,SpiceJet,31/03/2022,NewDelhi,Goa,16:20,19:05,Nonstop,"4502"
27,SpiceJet,31/03/2022,NewDelhi,Goa,08:50,17:05,1stopviaMumbai,"4507"
28,SpiceJet,31/03/2022,NewDelhi,Goa,08:50,17:05,1stopviaMumbai,"4507"
29,AirIndia,31/03/2022,NewDelhi,Goa,14:30,20:30,"2stopviaIndore,Mumbai","4629"
30,AirIndia,31/03/2022,NewDelhi,Goa,10:00,14:45,1stopviaMumbai,"4723"
31,AirIndia,31/03/2022,NewDelhi,Goa,09:00,14:45,1stopviaMumbai,"4723"
32,AirIndia,31/03/2022,NewDelhi,Goa,08:00,14:45,1stopviaMumbai,"4723"
33,AirIndia,31/03/2022,NewDelhi,Goa,07:00,14:45,1stopviaMumbai,"4723"
34,IndiGo,31/03/2022,NewDelhi,Goa,06:40,13:50,1stopviaHyderabad,"4753"
35,GoFirst,31/03/2022,NewDelhi,Goa,10:55,16:45,1stopviaMumbai,"4906"
36,GoFirst,31/03/2022,NewDelhi,Goa,18:20,23:20,1stopviaMumbai,"4906"
37,IndiGo,31/03/2022,NewDelhi,Goa,21:50,02:55,1stopviaJaipur,"4977"
38,IndiGo,31/03/2022,NewDelhi,Goa,12:00,18:15,1stopviaMumbai,"5007"
39,IndiGo,31/03/2022,NewDelhi,Goa,08:20,14:15,1stopviaBengaluru,"5089"
40,IndiGo,31/03/2022,NewDelhi,Goa,07:20,14:15,1stopviaBengaluru,"5089"
41,IndiGo,31/03/2022,NewDelhi,Goa,08:45,15:25,1stopviaMumbai,"5273"
42,IndiGo,31/03/2022,NewDelhi,Goa,17:15,22:55,1stopviaMumbai,"5273"
43,IndiGo,31/03/2022,NewDelhi,Goa,10:55,13:35,Nonstop,"5483"
44,AirAsia,31/03/2022,NewDelhi,Goa,05:20,07:50,Nonstop,"5550"
45,SpiceJet,31/03/2022,NewDelhi,Goa,12:00,14:25,Nonstop,"5552"
46,IndiGo,31/03/2022,NewDelhi,Goa,13:00,18:20,1stopviaLucknow,"5862"
47,IndiGo,31/03/2022,NewDelhi,Goa,09:50,12:30,Nonstop,"6008"
48,GoFirst,31/03/2022,NewDelhi,Goa,10:40,13:20,Nonstop,"6131"
49,Vistara,31/03/2022,NewDelhi,Goa,11:10,13:50,Nonstop,"6230"
0,AirIndia,15/04/2022,NewDelhi,Goa,14:30,22:20,"2stopviaIndore,Mumbai","3988"
1,AirIndia,15/04/2022,NewDelhi,Goa,14:30,22:20,"2stopviaIndore,Mumbai","3988"
2,AirIndia,15/04/2022,NewDelhi,Goa,13:00,22:20,1stopviaMumbai,"3988"
3,AirIndia,15/04/2022,NewDelhi,Goa,09:00,22:20,1stopviaMumbai,"3988"
4,AirIndia,15/04/2022,NewDelhi,Goa,07:00,22:20,1stopviaMumbai,"3988"
5,AirIndia,15/04/2022,NewDelhi,Goa,10:00,22:20,1stopviaMumbai,"4303"
6,AirIndia,15/04/2022,NewDelhi,Goa,08:00,22:20,1stopviaMumbai,"4303"
7,IndiGo,15/04/2022,NewDelhi,Goa,16:35,19:10,Nonstop,"4500"
8,IndiGo,15/04/2022,NewDelhi,Goa,18:55,21:30,Nonstop,"4500"
9,AirAsia,15/04/2022,NewDelhi,Goa,20:00,22:35,Nonstop,"4500"
10,GoFirst,15/04/2022,NewDelhi,Goa,20:15,23:05,Nonstop,"4500"
11,IndiGo,15/04/2022,NewDelhi,Goa,21:50,00:20,Nonstop,"4500"
12,AirIndia,15/04/2022,NewDelhi,Goa,22:00,00:40,Nonstop,"4538"
13,GoFirst,15/04/2022,NewDelhi,Goa,20:55,06:05,1stopviaHyderabad,"4780"
14,GoFirst,15/04/2022,NewDelhi,Goa,20:55,06:05,1stopviaHyderabad,"4780"
15,IndiGo,15/04/2022,NewDelhi,Goa,23:15,06:40,1stopviaHyderabad,"4833"
16,IndiGo,15/04/2022,NewDelhi,Goa,21:15,06:40,1stopviaHyderabad,"4833"
17,IndiGo,15/04/2022,NewDelhi,Goa,23:30,06:25,1stopviaMumbai,"4837"
18,GoFirst,15/04/2022,NewDelhi,Goa,10:55,18:00,1stopviaMumbai,"4906"
19,GoFirst,15/04/2022,NewDelhi,Goa,18:20,23:20,1stopviaMumbai,"4906"
20,GoFirst,15/04/2022,NewDelhi,Goa,15:45,23:20,1stopviaMumbai,"4906"
21,GoFirst,15/04/2022,NewDelhi,Goa,22:45,06:15,1stopviaMumbai,"4906"
22,IndiGo,15/04/2022,NewDelhi,Goa,16:00,22:55,1stopviaMumbai,"5102"
23,IndiGo,15/04/2022,NewDelhi,Goa,07:55,13:50,1stopviaHyderabad,"5361"
24,IndiGo,15/04/2022,NewDelhi,Goa,17:40,23:40,1stopviaHyderabad,"5361"
25,IndiGo,15/04/2022,NewDelhi,Goa,01:15,06:25,1stopviaMumbai,"5362"
26,AirAsia,15/04/2022,NewDelhi,Goa,20:00,00:35,1stopviaMumbai,"5397"
27,IndiGo,15/04/2022,NewDelhi,Goa,17:15,22:55,1stopviaMumbai,"5535"
28,AirAsia,15/04/2022,NewDelhi,Goa,05:20,07:50,Nonstop,"5550"
29,AirAsia,15/04/2022,NewDelhi,Goa,12:10,14:55,Nonstop,"5550"
30,AirAsia,15/04/2022,NewDelhi,Goa,12:40,15:25,Nonstop,"5550"
31,IndiGo,15/04/2022,NewDelhi,Goa,12:00,18:15,1stopviaMumbai,"5624"
32,GoFirst,15/04/2022,NewDelhi,Goa,10:40,13:20,Nonstop,"5730"
33,IndiGo,15/04/2022,NewDelhi,Goa,08:20,14:15,1stopviaBengaluru,"5785"
34,IndiGo,15/04/2022,NewDelhi,Goa,08:20,14:15,1stopviaBengaluru,"5785"
35,AirIndia,15/04/2022,NewDelhi,Goa,09:00,14:45,1stopviaMumbai,"5878"
36,IndiGo,15/04/2022,NewDelhi,Goa,21:50,02:55,1stopviaJaipur,"5892"
37,SpiceJet,15/04/2022,NewDelhi,Goa,08:40,13:45,1stopviaPune,"6087"
38,SpiceJet,15/04/2022,NewDelhi,Goa,16:20,19:05,Nonstop,"6191"
39,AirIndia,15/04/2022,NewDelhi,Goa,10:00,14:45,1stopviaMumbai,"6193"
40,AirIndia,15/04/2022,NewDelhi,Goa,10:00,14:45,1stopviaMumbai,"6193"
41,IndiGo,15/04/2022,NewDelhi,Goa,22:00,03:00,1stopviaNagpur,"6410"
42,IndiGo,15/04/2022,NewDelhi,Goa,10:45,15:25,1stopviaMumbai,"6415"
43,GoFirst,15/04/2022,NewDelhi,Goa,08:00,12:45,1stopviaMumbai,"6489"
44,IndiGo,15/04/2022,NewDelhi,Goa,21:15,01:30,1stopviaPune,"6533"
45,IndiGo,15/04/2022,NewDelhi,Goa,10:55,13:35,Nonstop,"7740"
46,IndiGo,15/04/2022,NewDelhi,Goa,12:10,14:50,Nonstop,"7740"
47,SpiceJet,15/04/2022,NewDelhi,Goa,12:00,14:25,Nonstop,"7977"
48,IndiGo,15/04/2022,NewDelhi,Goa,09:50,12:30,Nonstop,"8318"
49,Vistara,15/04/2022,NewDelhi,Goa,18:40,21:20,Nonstop,"9315"
50,Vistara,15/04/2022,NewDelhi,Goa,11:10,13:50,Nonstop,"10995"
0,AirIndia,30/04/2022,NewDelhi,Goa,22:00,00:40,Nonstop,"4013"
1,AirIndia,30/04/2022,NewDelhi,Goa,09:45,17:00,"2stopviaHyderabad,Mysore","4041"
2,AirIndia,30/04/2022,NewDelhi,Goa,09:45,17:00,"2stopviaHyderabad,Mysore","4041"
3,AirIndia,30/04/2022,NewDelhi,Goa,14:30,22:20,"2stopviaIndore,Mumbai","4303"
4,AirIndia,30/04/2022,NewDelhi,Goa,13:00,22:20,1stopviaMumbai,"4303"
5,AirIndia,30/04/2022,NewDelhi,Goa,10:00,22:20,1stopviaMumbai,"4303"
6,AirIndia,30/04/2022,NewDelhi,Goa,09:00,22:20,1stopviaMumbai,"4303"
7,AirIndia,30/04/2022,NewDelhi,Goa,08:00,22:20,1stopviaMumbai,"4303"
8,AirIndia,30/04/2022,NewDelhi,Goa,07:00,22:20,1stopviaMumbai,"4303"
9,AirIndia,30/04/2022,NewDelhi,Goa,17:50,06:20,"2stopviaAurangabad,Mumbai","4303"
10,AirIndia,30/04/2022,NewDelhi,Goa,07:10,17:00,"2stopviaHyderabad,Mysore","4461"
11,GoFirst,30/04/2022,NewDelhi,Goa,22:45,06:15,1stopviaMumbai,"4486"
12,GoFirst,30/04/2022,NewDelhi,Goa,10:40,13:20,Nonstop,"4500"
13,IndiGo,30/04/2022,NewDelhi,Goa,10:55,13:35,Nonstop,"4500"
14,Vistara,30/04/2022,NewDelhi,Goa,11:10,13:50,Nonstop,"4500"
15,IndiGo,30/04/2022,NewDelhi,Goa,12:10,14:50,Nonstop,"4500"
16,AirAsia,30/04/2022,NewDelhi,Goa,12:10,14:55,Nonstop,"4500"
17,AirAsia,30/04/2022,NewDelhi,Goa,12:40,15:25,Nonstop,"4500"
18,IndiGo,30/04/2022,NewDelhi,Goa,16:35,19:10,Nonstop,"4500"
19,Vistara,30/04/2022,NewDelhi,Goa,18:40,21:20,Nonstop,"4500"
20,IndiGo,30/04/2022,NewDelhi,Goa,18:55,21:30,Nonstop,"4500"
21,AirAsia,30/04/2022,NewDelhi,Goa,20:00,22:35,Nonstop,"4500"
22,GoFirst,30/04/2022,NewDelhi,Goa,20:15,23:05,Nonstop,"4500"
23,IndiGo,30/04/2022,NewDelhi,Goa,21:50,00:20,Nonstop,"4500"
24,SpiceJet,30/04/2022,NewDelhi,Goa,16:20,19:05,Nonstop,"4721"
25,GoFirst,30/04/2022,NewDelhi,Goa,10:55,16:45,1stopviaMumbai,"4906"
26,GoFirst,30/04/2022,NewDelhi,Goa,10:55,16:45,1stopviaMumbai,"4906"
27,GoFirst,30/04/2022,NewDelhi,Goa,18:20,23:20,1stopviaMumbai,"4906"
28,GoFirst,30/04/2022,NewDelhi,Goa,15:45,23:20,1stopviaMumbai,"4906"
29,SpiceJet,30/04/2022,NewDelhi,Goa,08:35,11:35,Nonstop,"5037"
30,IndiGo,30/04/2022,NewDelhi,Goa,09:50,12:30,Nonstop,"5063"
31,IndiGo,30/04/2022,NewDelhi,Goa,08:20,14:15,1stopviaBengaluru,"5155"
32,IndiGo,30/04/2022,NewDelhi,Goa,08:20,14:15,1stopviaBengaluru,"5155"
33,IndiGo,30/04/2022,NewDelhi,Goa,07:20,14:15,1stopviaBengaluru,"5155"
34,AirIndia,30/04/2022,NewDelhi,Goa,10:00,14:45,1stopviaMumbai,"5248"
35,AirIndia,30/04/2022,NewDelhi,Goa,09:00,14:45,1stopviaMumbai,"5248"
36,AirIndia,30/04/2022,NewDelhi,Goa,08:00,14:45,1stopviaMumbai,"5248"
37,IndiGo,30/04/2022,NewDelhi,Goa,17:40,23:40,1stopviaHyderabad,"5361"
38,IndiGo,30/04/2022,NewDelhi,Goa,01:15,06:25,1stopviaMumbai,"5362"
39,IndiGo,30/04/2022,NewDelhi,Goa,17:15,22:55,1stopviaMumbai,"5362"
40,IndiGo,30/04/2022,NewDelhi,Goa,16:00,22:55,1stopviaMumbai,"5362"
41,IndiGo,30/04/2022,NewDelhi,Goa,23:30,06:25,1stopviaMumbai,"5362"
42,AirAsia,30/04/2022,NewDelhi,Goa,20:00,00:35,1stopviaMumbai,"5397"
43,GoFirst,30/04/2022,NewDelhi,Goa,08:00,12:45,1stopviaMumbai,"5856"
44,GoFirst,30/04/2022,NewDelhi,Goa,06:50,12:45,1stopviaMumbai,"5856"
45,IndiGo,30/04/2022,NewDelhi,Goa,21:50,02:55,1stopviaJaipur,"5892"
46,IndiGo,30/04/2022,NewDelhi,Goa,07:05,12:40,1stopviaMumbai,"5995"
47,IndiGo,30/04/2022,NewDelhi,Goa,10:45,15:25,1stopviaMumbai,"5995"
48,IndiGo,30/04/2022,NewDelhi,Goa,21:15,01:30,1stopviaPune,"6113"
49,SpiceJet,30/04/2022,NewDelhi,Goa,12:00,14:25,Nonstop,"6191"
0,AirIndia,15/05/2022,NewDelhi,Goa,09:00,14:45,1stopviaMumbai,"3988"
1,AirIndia,15/05/2022,NewDelhi,Goa,09:00,14:45,1stopviaMumbai,"3988"
2,AirIndia,15/05/2022,NewDelhi,Goa,07:00,14:45,1stopviaMumbai,"3988"
3,AirIndia,15/05/2022,NewDelhi,Goa,17:50,06:20,"2stopviaAurangabad,Mumbai","3988"
4,AirIndia,15/05/2022,NewDelhi,Goa,22:00,00:40,Nonstop,"4013"
5,AirIndia,15/05/2022,NewDelhi,Goa,08:00,14:45,1stopviaMumbai,"4303"
6,AirIndia,15/05/2022,NewDelhi,Goa,08:00,14:45,1stopviaMumbai,"4303"
7,AirIndia,15/05/2022,NewDelhi,Goa,13:00,22:20,1stopviaMumbai,"4303"
8,AirIndia,15/05/2022,NewDelhi,Goa,09:45,17:00,"2stopviaHyderabad,Mysore","4461"
9,AirIndia,15/05/2022,NewDelhi,Goa,07:10,17:00,"2stopviaHyderabad,Mysore","4461"
10,GoFirst,15/05/2022,NewDelhi,Goa,18:20,23:20,1stopviaMumbai,"4486"
11,GoFirst,15/05/2022,NewDelhi,Goa,14:30,23:20,1stopviaMumbai,"4486"
12,GoFirst,15/05/2022,NewDelhi,Goa,22:45,06:15,1stopviaMumbai,"4486"
13,AirAsia,15/05/2022,NewDelhi,Goa,05:20,07:50,Nonstop,"4500"
14,Vistara,15/05/2022,NewDelhi,Goa,07:10,09:45,Nonstop,"4500"
15,GoFirst,15/05/2022,NewDelhi,Goa,08:40,11:30,Nonstop,"4500"
16,GoFirst,15/05/2022,NewDelhi,Goa,10:40,13:20,Nonstop,"4500"
17,IndiGo,15/05/2022,NewDelhi,Goa,10:55,13:35,Nonstop,"4500"
18,Vistara,15/05/2022,NewDelhi,Goa,11:10,13:50,Nonstop,"4500"
19,IndiGo,15/05/2022,NewDelhi,Goa,12:10,14:50,Nonstop,"4500"
20,IndiGo,15/05/2022,NewDelhi,Goa,16:35,19:10,Nonstop,"4500"
21,Vistara,15/05/2022,NewDelhi,Goa,18:40,21:20,Nonstop,"4500"
22,IndiGo,15/05/2022,NewDelhi,Goa,18:55,21:30,Nonstop,"4500"
23,GoFirst,15/05/2022,NewDelhi,Goa,20:15,23:05,Nonstop,"4500"
24,IndiGo,15/05/2022,NewDelhi,Goa,21:50,00:20,Nonstop,"4500"
25,SpiceJet,15/05/2022,NewDelhi,Goa,16:20,19:05,Nonstop,"4721"
26,AirIndia,15/05/2022,NewDelhi,Goa,10:00,14:45,1stopviaMumbai,"4723"
27,AirIndia,15/05/2022,NewDelhi,Goa,14:30,22:20,"2stopviaIndore,Mumbai","4723"
28,IndiGo,15/05/2022,NewDelhi,Goa,09:50,12:30,Nonstop,"4748"
29,GoFirst,15/05/2022,NewDelhi,Goa,10:55,16:45,1stopviaMumbai,"4906"
30,AirAsia,15/05/2022,NewDelhi,Goa,12:10,14:55,Nonstop,"4945"
31,AirAsia,15/05/2022,NewDelhi,Goa,12:40,15:25,Nonstop,"4945"
32,AirAsia,15/05/2022,NewDelhi,Goa,20:00,22:35,Nonstop,"4945"
33,IndiGo,15/05/2022,NewDelhi,Goa,08:20,14:15,1stopviaBengaluru,"4992"
34,IndiGo,15/05/2022,NewDelhi,Goa,08:20,14:15,1stopviaBengaluru,"4992"
35,IndiGo,15/05/2022,NewDelhi,Goa,07:20,14:15,1stopviaBengaluru,"4992"
36,GoFirst,15/05/2022,NewDelhi,Goa,08:00,12:45,1stopviaMumbai,"5332"
37,GoFirst,15/05/2022,NewDelhi,Goa,06:50,12:45,1stopviaMumbai,"5332"
38,SpiceJet,15/05/2022,NewDelhi,Goa,12:00,14:25,Nonstop,"5351"
39,IndiGo,15/05/2022,NewDelhi,Goa,07:55,13:50,1stopviaHyderabad,"5361"
40,IndiGo,15/05/2022,NewDelhi,Goa,07:55,13:50,1stopviaHyderabad,"5361"
41,IndiGo,15/05/2022,NewDelhi,Goa,01:15,06:25,1stopviaMumbai,"5362"
